Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Bangladesh,BGD,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.2415084838867,..,..,..,..,..,..,..,..,..,48.8796615600586,49.9201011657715,47.6205596923828,48.7911605834961,54.7452392578125,56.3039588928223,57.4410705566406,58.3957481384277,61.0552597045898,62.870059967041
Bangladesh,BGD,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,7.6950798034668,..,..,..,..,..,..,12.86266040802,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.714729309082,..,..,..,..,..,..,..,..,..,35.2979698181152,36.0457382202148,33.7053489685059,34.9157295227051,40.8408012390137,41.5008010864258,42.6180801391602,43.6428413391113,44.6835517883301,54.5232086181641
Bangladesh,BGD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.54,56.49,56.45,56.44,56.45,56.36,56.21,56.06,55.9,55.76,55.53,55.27,55.04,55.02,55.01,55.28,54.99,54.66,54.16,54.99,54.74,54.48,54.22,54.2,54.16,54.13,56.29,56.48,56.62,52.77
Bangladesh,BGD,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.11,54.17,54.65,..,..,84.8,..,83.86,..,..,..,..,78.71,..,..,..,69.71,..,..,54.82,..,..,55.99,..,..,..,56.6,..,..,54.65,..,..,56.09,55.78,..,..,..
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,8992721809.39332,8751842839.79658,6288245866.66667,8086725729.3407,12512460519.7088,19448348073.4565,10117113333.3333,9651149301.8746,13281767142.8571,15565480321.9448,18138049095.6072,20249694002.448,18525399201.5968,17609048821.5488,18920840000,22278423076.9231,21774033333.3333,24298032258.0645,26579005760.3486,28781714763.8012,31598341233.559,30957483949.5798,31708874594.1645,33166519417.9894,33768660882.793,37939748768.6567,46438484107.5795,48244309133.4895,49984559471.3656,51270569883.5275,53369787318.6245,53991289844.3291,54724081490.5102,60158929188.2556,65108544250.0425,69442943089.4309,71819083683.7403,79611888213.148,91631278239.3237,102477791472.39,115279077465.226,128637938711.386,133355749482.478,149990451022.29,172885454931.453,195078678697.23,221415188000.475,249710922462.309,274038973437.275,302571320445.75,323056957972.312
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,140.002705319444,133.551418941349,94.381677046194,119.559723931133,182.020018493274,277.570605237475,141.197158924105,131.373227305593,176.0339474319,200.769677039014,227.751926507714,247.649616779944,220.718796963204,204.417690056891,213.996638569696,245.453912291425,233.658072199948,253.974473728959,270.69960091549,285.829216867865,306.268700840472,293.160421069586,293.644987576871,300.555747727731,299.533037088051,329.424076062081,394.717491899332,401.498667424687,407.429176197808,409.543183768079,418.068942112038,415.034404287378,413.080282638086,446.310675745944,475.291930195819,499.461940239156,509.640189887604,558.051840707954,634.987069668507,702.264419644314,781.153577677298,861.762162181077,883.117129615718,981.860851354457,1118.87380783368,1248.45330989613,1401.56463513179,1563.76781861826,1698.13208078712,1855.74009422319,1961.6137487886
Bangladesh,BGD,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,21.9,..,23.4,..,..,24.6,..,..,23.3,..,..,..,28.1,..,..,..,..,27.9,..,..,..,..,28,..,..,..,..,26.9,..,..,..,..,..,26.8,..,..,..,..
Bangladesh,BGD,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..,..,..,..,..,..,..,4.1,..,4.5,..,..,4.2,..,..,4.1,..,..,..,3.8,..,..,..,..,3.7,..,..,..,..,3.8,..,..,..,..,3.9,..,..,..,..,..,3.7,..,..,..,..
Bangladesh,BGD,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,..,0.000751046,0.003684813,0.036170407,0.071039423,0.129807974,0.139920289,0.163877665,0.199036334,0.241637326,1,1.8,2.5,3.1,3.7,4.5,5,6.63,7.4,8.3,9.2,10.3,11.5,12.9,..
Bangladesh,BGD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,29.2272300720215,..,..,..,..,..,..,..,..,..,35.3193016052246,..,..,..,..,..,..,..,..,..,47.4855003356934,..,..,..,..,..,46.6636009216309,..,..,..,58.7691802978516,57.8607482910156,61.0155410766602,61.0932998657227,65.1373291015625,72.7587203979492,72.8929672241211,73.9122009277344,74.6844635009766,74.9088973999023
Bangladesh,BGD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,0.656720536673466,0.604303491769365,0.844783330921373,1.52367897526514,1.56997781312899,1.26898518073211,0.934292961052104,0.857420859311264,0.915831691308672,1.06086968537316,1.27067371198923,1.17804196040112,1.0542727837491,1.11219167555771,1.1682325387956,1.24638809717465,1.2908618013077,1.22316502629369,1.21442280200769,1.36050314985351,1.42939051496523,1.52902366386599,1.56669314074255,1.5390735944898,1.57166792587459,1.56753519839217,1.58483439104611,1.3571191812402,1.28842277551655,1.18576438785782,1.13828694171388,1.12350586299567,1.09089436952842,1.10823877446278,1.11448018568293,1.05952989264661,1.15673093933701,1.32083739648164,1.355517777279,1.32441949149986,1.25819752209315,1.27941246310601,1.35096994738671,1.37232148233046,1.24025612590731,1.26399978490041,1.34890669342171,1.30186286205006
Bangladesh,BGD,Number of infant deaths,SH.DTH.IMRT,431174,436798,441748,445712,448665,450363,450915,450557,449510,447698,445186,441913,437665,431860,424554,415975,405711,394176,381643,368445,354809,340805,326738,312704,298771,285117,271701,258494,245458,232819,220520,208551,197000,185865,175095,164620,154513,144929,135967,127741,120233,113486,107350,101700,96509,91594,86968,82573,78362,74488,..
Bangladesh,BGD,Refugee population by country or territory of origin,SM.POP.REFG.OR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,477,613,53921,57154,56196,56958,57962,44375,4659,4470,5404,5544,5804,5563,5733,7303,7796,10236,10097,10428,10044,10045,10157,9718,10870,12155,13840,16780,21023,22766,18992
Bangladesh,BGD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.2,2.27,2.36,2.42,2.47,2.51,2.69,2.87,3.09,3.27,3.59,3.96,4.32,4.3,4.25,3.59,3.91,4.29,5,3.38,3.71,4.06,4.43,4.39,4.38,4.35,4.37,4.29,4.22,5.3
Bangladesh,BGD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.04,2.02,0.96,..,..,0.92,..,2.2,..,..,..,..,2.51,..,..,..,3.27,..,..,4.32,..,4.25,3.59,..,..,5,3.38,..,..,4.43,..,..,4.35,4.37,..,..,..
Bangladesh,BGD,Urban population growth (annual %),SP.URB.GROW,6.43709380908509,5.97863092048471,5.62600383111489,5.46630059545617,7.09134906283558,10.4132388405664,10.6672505025526,10.8214260149925,10.9088481747686,10.8655006195354,10.7455971376598,8.83758715551248,5.18069477645887,5.15110323647815,5.15242405857554,5.14415180049665,5.14661813647148,5.12926065383279,5.08616809910504,4.99018747920205,4.88750553103556,4.5516108728423,3.96062392508888,3.88082535965202,3.85194903483636,3.8313868267476,3.82624586743424,3.79240732046261,3.7567099739837,3.69163250146715,3.61083194482065,4.00857987956793,4.5222630819383,4.41350420260849,4.27333206833404,4.11135670857974,3.95375426974228,3.8095488240978,3.70150613260051,3.64263195382955,3.62780430377557,3.61773444758679,3.5838132582531,3.53116881944793,3.47496659160657,3.39798061026891,3.32910045953364,3.26053573537605,3.18911971165231,3.11741679356148,3.04566007142533
Belarus,BLR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.2130393981934,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.5060272216797,..,..,..,..,..,..,..,..,..,99.7885513305664,..
Belarus,BLR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,34.8375205993652,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.2130393981934,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.4103012084961,..,..,..,..,..,..,..,..,..,98.1666870117188,..
Belarus,BLR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.68,57.35,54.28,52.09,49.53,45.29,49.16,50.66,51.25,52,52.72,53.4,54.12,54.89,55.72,56.51,57.33,58.13,58.77,59.17,59.51,59.81,60.06,60.3,60.46,60.62,60.79,61.46,61.04,59.79
Belarus,BLR,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.69,..,..,..,..,..,..,..,..,..,..,..,57.7,..,..,..,..,..,81.3,66.7,67.2,67.5,67.7,67.4599990844727
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21650000000,..,..,..,17793000000,13489222222.2222,14756846153.8462,14108846153.8462,15264369565.2174,12152867469.8795,12738912133.8912,12354820143.8849,14594249022.8922,17827791321.3067,23144351851.8519,30207567316.6202,36954312354.3124,45277399813.6067,60763483146.0674,50874078052.2735,57222490768.7143,61757788944.7236,65685102554.8759,75527984234.2342,78813839984.3506,56454734396.5842,47722657820.6675,54726595249.1849,60031262269.3365,64409647193.8044,60258239055.5829
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2124.76794393518,..,..,..,1739.81405022316,1323.27308763724,1452.5071047646,1394.50848390557,1515.53074263849,1212.04597845077,1276.49398462377,1244.37318523431,1479.31458271677,1819.76605926177,2378.62328600741,3125.81053502853,3847.43412382153,4735.65760793999,6377.36973201232,5352.5839116007,6033.6862392722,6527.17386871642,6953.13251493684,7998.12523878099,8341.39967861093,5967.05220384914,5039.68188628499,5785.67067254068,6360.06247301284,6837.71782606351,6424.15217642722
Belarus,BLR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.9,24,24,24,24,22.6,21.3,21.8,22.4,23.6,22.3,22.6,22.8,21.9,21.8,22.1,22.6,21.2,21.3,21.3,21.4,21.3,..
Belarus,BLR,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1,3,3.1,3.3,3.3,3.5,3.8,3.6,3.6,3.5,3.7,3.7,3.6,3.8,4,4,3.9,4.1,4.2,4.2,4.3,4.2,..
Belarus,BLR,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0.000485951,0.002921254,0.029298294,0.049020891,0.073868897,0.494881245,1.860398126,4.300616022,8.950971315,..,..,..,16.2,19.7,23,27.43,31.8,39.64889566,46.91,54.17,59.02,62.23036091,71.11304576,74.43644541,79.12988669,82.78915209,85.08791245
Belarus,BLR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.8833694458008,..,..,..,..,..,..,..,..,..,99.5907287597656,..,..,..,..,..,..,..,..,..,99.617057800293,..,..,..,..,..,..,..,..,..,99.8740005493164,..
Belarus,BLR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.62249864791779,2.79097146104819,3.62160825483893,1.69946376942909,1.26069255990701,1.76896655126353,1.49509870243434,1.36676073838589,1.34698415075765,1.43829074692244,1.40024580052512,1.29906390002339,1.35822231382833,1.49845313530187,1.70941249195756,1.64976591437478,1.45349285157346,1.37257698145111,1.3413834329232,1.22449510976582,1.22921872178113,1.27079665150066,1.26884247027803,1.25748235926647,1.25351504491885,1.14628901484848,1.18226172889567,1.22616836312075,1.25428102951708
Belarus,BLR,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,2566,2505,2448,2389,2317,2228,2119,1996,1876,1769,1676,1591,1509,1426,1338,1246,1153,1060,968,881,803,740,690,648,611,577,544,512,481,454,429,407,387,368,349,329,309,288,268,..
Belarus,BLR,Refugee population by country or territory of origin,SM.POP.REFG.OR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37,84,499,300,292,1505,2515,3691,6366,7817,8226,8849,9368,4961,5376,5518,5735,5916,6181,4387,4296,4117,3831,3650,3526,3425,3199
Belarus,BLR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,3.1,8.5,12.8,17.7,24.4,17.1,14,12.8,12,11.23,10.58,9.88,9.16,8.44,7.7,7.01,6.42,6.1,6.11,6.08,6.06,6.05,5.97,5.91,5.84,5.65,4.76,4.71,5.28
Belarus,BLR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.05,0.5,1.4,2.1,2.9,4,2.8,2.3,2.1,2.1,2.3,3,3.1,1.9,1.5,1.2,1,0.8,6.1,..,0.6,0.5,0.5,0.5,1,5.84,5.65,4.76,4.16,4.05000019073486
Belarus,BLR,Urban population growth (annual %),SP.URB.GROW,3.76688115819394,3.82967754290745,3.73106360345484,3.58848447973254,3.42853725718101,2.95673278820148,2.84080051516485,2.85880181101967,2.90506255451072,2.72431350756674,2.57266813025215,2.59634849745539,2.53557538917126,2.49385987519765,2.44388225687751,2.33850685239952,2.32190513212764,2.273549697823,1.84303720720553,1.38850201554193,0.79205803633102,0.639994095049196,0.808537238270087,0.801717817028295,0.454953118043059,0.243991257314248,0.224119146960299,0.137704543682678,0.0969403321920787,0.153373481059432,0.233049857909096,0.177758874835104,0.0437902653407329,-0.0310542387708375,-0.0234149555735391,-0.0354759540457049,0.0241953648181244,0.166805781560358,0.270915781365443,0.357203605168211,0.453328159855854,0.454360841936171,0.5180666800968,0.622602357749472,0.702371855942725,0.767134235936024,0.707705042568411,0.497427219485653,0.37445941037949,0.36787841302964,0.130365174445911
Belize,BLZ,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.3176422119141,..,..,..,..,99.7934417724609,..,..,..,..,..,..,..,..,..,81.4364471435547
Belize,BLZ,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,9.26307964324951,..,..,..,..,..,..,..,..,..,14,..,..,..,..,..,..,..,..,..,..,21.7915992736816,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.9347686767578,..,..,..,..,..,..,..,..,..,52.1646385192871
Belize,BLZ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.96,52.97,52.89,52.06,51.42,50.87,51.93,51.38,52.72,54.44,56.03,55.95,56.27,56.61,56.94,57.84,58.3,58.39,58.1,57.96,57.97,57.99,58.02,58.56,59.16,60.48,60.56,60.81,61.02,56.55
Belize,BLZ,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.24,..,48.4500007629395,51.41,50.26,51.72,..,..,..,..,..,..,..,..,..,..,..,..,57.8,57.4,58.26,58.68,59.75,59.81,..,63.41,..
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,53233532.9341317,59207317.0731707,66062500,78343558.2822086,103216374.269006,118066298.342541,96905829.5964126,117650000,136300000,151800000,197938222.429283,196089854.656347,182206326.985709,192103185.955321,214381949.019381,212643742.664706,231638320.535566,281082558.5859,320093360.27245,369133890.704745,412086445.492176,444720750,518559700,560205300,581269550,620422500,641660000,654582900,689140000,732732350,832072450,868358750,925197950,983575600,1051386600,1102564900,1210603750,1271598050,1351338650,1317309450,1377177100,1460797903.23406,1522897506.07849,1579411253.00514,1667335060.96064,1721700991.46912,1789304087.78561,1858529676.71857,1915899786.96407,1982518540.6134,1636280797.08056
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,435.683337704869,474.436612630079,519.555335346672,605.933440702651,786.081065222237,885.957935695622,717.061406039621,858.821811811081,980.751933801043,1074.29477289777,1373.21684470372,1328.77412148881,1202.79317551265,1232.85320212631,1337.03761994362,1289.39074367083,1366.04167351088,1612.33133477827,1788.00131978824,2011.94679652231,2197.16159341937,2326.72416499247,2668.53142174924,2834.68842504744,2882.15208326102,2997.76045844165,3003.18262660301,2954.22723682726,2993.0335985546,3066.09513806652,3364.49173102584,3404.42058588298,3526.08151318472,3650.60647000312,3802.2631601788,3885.03407353117,4155.32388497209,4252.39540382101,4404.30819823872,4186.51999809315,4270.78008466035,4423.4968423614,4505.60059312987,4568.64122799115,4718.43658122355,4770.23265563888,4856.97324853112,4945.85769867226,5001.42215663433,5078.80994441772,4115.17700795622
Belize,BLZ,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.1,52.5,..,46.5,50.3,43.7,42.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8,1,..,1,0.6,1,0.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0.04539718,0.882807327,1.288582302,2.091516391,4.076740564,5.963835303,..,5.684251214,..,9.8,17,24,24.6,26.3,27.2,28.2,30.7,31,33.6,38.7,41.59,44.57574032,47.0826258,..,..,..
Belize,BLZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.2984237670898,..,..,..,..,..,..,..,..,76.9029769897461,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,1.15896992837435,1.43758716875872,1.53438103553192,1.54391891891892,1.55982599550648,..,..,..,1.19933223186011,1.17630735076468,1.09405339805825,1.02154714795869,1.09549231593996,1.36043657969517,1.29885080645161,1.24214486199906,1.4356662591687,..,..,0.855252088215852,0.855039571027126,0.839626561578468,0.863555813601252,0.896738668053127,0.961314171602944,1.00891515051953,1.06614040525357,1.36760585248237,1.31081676671688,1.11367138699718,1.05532911847927,0.999351703948428,1.12566309127504,1.19778950374248,1.14385616079602,1.22319223222864,1.25536491469368,1.29466567099759,1.33167104565641,1.5748306024001
Belize,BLZ,Number of infant deaths,SH.DTH.IMRT,347,341,336,332,327,322,317,312,306,300,294,287,279,272,264,255,247,237,227,217,206,196,187,179,172,165,160,156,152,149,146,143,140,138,136,134,131,129,127,124,122,119,116,112,108,103,98,93,89,84,..
Belize,BLZ,Refugee population by country or territory of origin,SM.POP.REFG.OR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,8,5,..,..,11,12,..,..,9,6,5,18,13,18,16,21,29,35,37,42,48,58,64,68,73,78
Belize,BLZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.58,9.66,9.78,11.1,12.48,13.82,12.68,14.31,12.84,10.87,9.07,10.04,10.38,10.66,10.91,9.39,8.51,8.18,8.43,8.45,8.4,8.38,8.35,8.24,7.58,7,6.6,6.52,6.46,7.82
Belize,BLZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.78,11.1,12.48,13.82,12.68,14.31,12.84,..,9.07,10.04,..,..,10.91,9.39,8.51,8.18,..,..,..,..,8.35,8.24,7.58,7,6.6,..,9.05,..
Belize,BLZ,Urban population growth (annual %),SP.URB.GROW,1.87718269511071,1.80316970290156,1.55716414873662,1.35880247573044,1.22715871367253,1.16742209236078,1.08295715064507,1.04061049564517,1.11970534783664,1.34187730548868,1.66049463602289,1.96320714365871,2.22903585660462,2.43060588697119,2.46791411253398,2.42099609643851,2.38577936260889,2.37318114112392,2.25630738346865,2.05451855865122,1.80219775430015,1.48183896185454,1.2046416556932,1.23459699976997,1.57954419877451,2.13010120688988,2.72982668455357,3.1795853399276,3.38175043625542,3.26010361105669,3.02276579721544,3.05076592029371,2.79171894663332,2.6111836895319,2.55909376995853,2.56135478860953,2.58456747346843,2.56894312035394,2.53484578934595,2.48341592104622,2.41363508876348,2.38152466661659,2.36405741752253,2.33373544705878,2.30798175379481,2.27361064941255,2.24514309931737,2.21510118942679,2.19221966523998,2.19267776173203,2.19154010594343
Benin,BEN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..,..,..,2.50004005432129,..,..,..,..,..,..,..,..,..,..,..,..,9.56083965301514,..,..,..,..,..,..,..,..,..,14.3174495697021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.39,71.39,71.51,71.63,71.73,71.78,71.79,71.77,71.7,71.61,71.49,71.32,71.35,71.34,71.28,71.18,71.03,70.84,70.56,70.31,68.99,68.97,68.93,68.94,68.98,69.03,69.08,69.11,69.12,68.2
Benin,BEN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.55,..,..,..,..,..,..,74.52,69.98,..,..,..,..,..,..,61.8199996948242,..,..
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,333627758.154666,335072975.215766,410331900.950531,504376035.716401,554654786.965107,676870140.341529,698408244.385343,750049739.152238,928843304.783965,1186231265.18417,1405251547.23882,1291119965.11262,1267778489.03079,1095348302.91865,1051133927.00009,1045712703.02696,1336102040.71025,1562412030.34838,1620246187.15171,1502294411.46202,1959965243.76269,1986437859.90346,1695315305.70308,2274557914.07481,1598075932.35432,2169627250.93379,2361116587.86079,2268301537.65128,2455092582.30927,3677394291.51516,3519991326.48464,3666222600.09828,4194342849.46574,5349258334.31914,6190270756.13743,6567654493.50831,7034111651.4964,8169048690.05254,9787735426.00897,9738626993.27696,9535344283.47295,10693321953.6355,11141358945.1349,12517845732.2095,13284528654.0574,11388160958.249,11821066152.5979,12701654743.2149,14262407011.5254,14391686632.7821,15651545331.5404
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,114.556675136837,112.569975631646,134.819585121297,161.987061525057,174.014094491397,207.300312768544,208.656403182912,218.453984016706,263.58143153799,327.822312162563,378.044305113183,337.978371685285,322.777452914962,271.129844234977,252.869785044788,244.410941733101,303.349035603158,344.503146752797,346.736631300277,311.678045207701,393.68676796568,385.753840745475,317.962736015867,411.926179723246,279.666749038025,367.387714295597,387.432098183474,361.099982369469,379.441767515178,551.821429431177,512.673901962619,518.067474134696,574.929798155789,711.284954771847,798.744304503809,822.785143124704,856.054916559873,966.203618310158,1125.42613398072,1088.75790573459,1036.53451502404,1130.27325128015,1145.14010479477,1251.20976745379,1291.41018480579,1076.79669785585,1087.28733148547,1136.59387178448,1241.82529800958,1219.51550596905,1291.04097215441
Benin,BEN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.1,..,..,..,..,..,..,..,34.5,..,..,..,37.6,..,..,..,..,..
Benin,BEN,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9,..,..,..,..,..,..,..,2.5,..,..,..,1,..,..,..,..,..
Benin,BEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.0016931,0.024648796,0.047877304,0.154906741,0.225247851,0.36341789,0.702945595,0.951327115,1.182540965,1.271031439,1.537854346,1.79,1.85,2.24,3.13,4.148323066,4.5,4.9,6,11.25498791,11.99,13.3,26,29,..
