Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Estonia,EST,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,2.5,2.7,2.8,3,2.9,2.8,2.5,2.6,2.6,2.4,2.4,2.7,2.9,3,3,..,..
Estonia,EST,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0.065484797,0.300711282,1.159750913,2.778968489,3.525111129,5.706276548,10.79603483,14.50089724,28.57695381,31.52748977,41.52,45.32,53.2,61.45,63.51,66.19,70.58,72.5,74.1,76.5,78.38992593,80.0043,84.24152803,88.4097035,87.24023275,88.10245687,89.35700777,90.2289282,89.05828666
Estonia,EST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.7264404296875,..,..,..,..,..,..,..,..,..,..,99.7671966552734,..,..,..,..,..,..,..,..,..,..,99.8857879638672,..,..,..,..,..,..,..,..,..
Estonia,EST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.761751960945642,1.04163027365878,0.958098327008493,0.873596073837831,1.0467724867254,1.06749171827448,1.28711336447566,1.37632711527768,1.50221446192756,1.66712950092163,1.74304929525979,1.6996892247017,1.4509199321799,1.38842243631458,1.65758213404856,1.76504969138179,1.78893838997339,1.68647006712992,1.66401024269619,1.8835795803398,1.89666661840062,1.9127859308351,2.01133517288701,2.05184437121569,2.00773352126725,2.00866586260145,2.02401882148264,2.30748738623167
Estonia,EST,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,384,376,370,365,361,355,347,334,318,299,278,254,229,205,182,162,145,131,119,110,102,95,90,85,80,75,70,65,60,54,49,45,41,37,34,32,29,27,25,..
Estonia,EST,Refugee population by country or territory of origin,SM.POP.REFG.OR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59,95,296,350,1309,1265,792,634,460,483,1058,1021,849,738,622,258,248,249,242,225,455,349,340,315,303,288,281,274,277
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.47,3.68,6.54,7.56,9.66,9.92,10.37,9.51,11.57,13.36,13.13,10.03,11.29,10.25,8.03,5.92,4.59,5.46,13.55,16.71,12.33,10.02,8.63,7.35,6.19,6.76,5.76,5.37,4.45,6.46
Estonia,EST,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.56,0.64,1.47,3.68,6.54,7.56,9.66,9.92,10.37,9.51,11.57,13.36,13.13,10.03,11.29,10.25,8.03,5.91,4.59,5.45,13.55,16.71,12.33,10.02,8.63,7.35,6.19,6.76,5.76,5.37,4.45,6.8
Estonia,EST,Urban population growth (annual %),SP.URB.GROW,2.08653328272892,2.0551983876148,1.93617145690377,1.75659232396242,1.64965352051443,1.5577940530198,1.47475885328423,1.48347796703197,1.42177406241694,1.09441146881614,0.910830491847218,1.0098538975329,1.02259728765148,0.987469469681079,0.951685748212546,0.962773843837866,1.03705627598724,1.07067822856527,0.912005968165926,0.433215095400045,-0.191542944102542,-0.762198743454186,-2.08634006163796,-2.83713063913536,-2.40355592824381,-2.05099612348055,-1.7446150004878,-1.40940009923868,-1.23268774368086,0.0216196646690687,0.23183289495095,-0.818771346779428,-0.815565256432265,-0.811590354293914,-0.782094568681874,-0.756789976535161,-0.776088125147073,-0.642967542479925,-0.455241457878645,-0.380188578712754,-0.41725864442961,-0.493242835001277,-0.34475460828661,-0.138346706837646,-0.046678138378712,0.280631504498476,0.243716597134148,0.345466678877461,0.58496349021078,0.619441069729559,0.57038440813616
Faroe Islands,FRO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1107882640.8787,1120280381.86979,1058702725.4395,1147654635.45922,1262669892.4595,1494011567.01125,1688237552.36935,1727792692.89133,1984445416.02206,2290133548.87301,2432415998.11695,2268387770.71014,2320424601.26954,2490807830.57351,2366301251.61847,2627049837.08135,2850743875.2784,2518096285.61661,2738832687.13698,2899226097.62377,3051341335.9516,3126293219.77989,..
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24035.289644611,24129.4128945849,22651.8619846698,24418.7032800532,26731.6585680004,31493.3191469308,35467.1754699443,36198.5437743045,41521.6750574783,47885.6988786829,50863.9537894054,47441.9159808872,48541.4011938484,52092.6033791385,49459.7172338372,54843.3192852206,59433.8345726758,52400.2972763835,56854.102653706,59993.0906266559,62918.1461936121,64225.2649049837,..
Faroe Islands,FRO,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,2.318786811,4.601297566,11.33786848,22.29753835,32.91639236,43.24698352,53.29922183,58.91264097,66.53359947,67.90263174,69.35944512,75.98,75.57,75.18,75.2,80.7321728,85.33518924,90,93.3,94.2,95.10868167,97.58195894,..,..,..
Faroe Islands,FRO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Refugee population by country or territory of origin,SM.POP.REFG.OR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.17,4,..,3.85,3.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Urban population growth (annual %),SP.URB.GROW,2.69583159445594,2.79466525782971,2.80544274864373,2.82166462581595,2.73602364460415,2.68711538299386,2.64013127789931,2.5646368764671,1.10823253433317,0.672497490767392,0.6532089734255,0.612209177477836,0.586554948048546,0.590402239789033,0.651940012814997,0.690749616547145,0.785662208597718,0.871264587062488,0.786797174423676,0.418965768913705,0.784317746102588,1.48913371075027,1.47399558478788,1.23404827909086,1.29756472270095,1.7128816887597,2.17621212271693,1.87690622757326,1.50821324953769,1.29977950537191,1.98626891599175,2.8386755839862,2.75474633115589,2.23540663172768,1.70593642593264,1.62467072384147,1.04257656868904,0.550936944487364,0.475723530205664,0.463202063391959,0.455955092029883,0.418261257556718,0.391171216868852,0.455282049075544,0.468290591174993,0.516097851048402,0.578065097027132,0.643885335002685,0.713322419551682,0.752066835271066,0.794731843302888
Finland,FIN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.4000015258789,..,..,..,..,50.6263313293457,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.62,55.06,51.47,50.67,49.66,49.96,51,52.14,53.7,54.23,54.92,54.92,54.64,54.28,55.52,56.32,57.1,57.6,55.45,54.82,55.17,55.08,54.22,53.78,53.33,53.32,53.66,54.94,55.31,54.78
Finland,FIN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,47.7,..,60.74,49.28,61.84,65.58,..,61.94,62.38,61.95,61.61,61.62,63.26,67.59,63.81,59.02,55.22,54.38,50.72,50.11,51.14,52.3,55.61,56.18,56.77,56.63,56.25,55.67,55.65,56.32,57.04,57.56,55.5,54.92,55.25,55.15,54.29,53.84,53.42,53.44,53.79,55.07,55.45,54.45
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,11357516987.5425,12527405512.9298,14743186119.8738,19472363466.6252,24848821490.4679,29472623242.2822,31849513771.3494,33499799321.2336,36256160288.8087,44465255686.1548,53645202422.6968,52448332874.07,52797582336.2526,50973526900.0854,52888800949.7428,55875863392.1719,73531550551.255,91594751792.2359,109058990760.483,119012054870.445,141438345513.917,127773856785.767,112532519246.084,89214114708.0254,103299943084.804,134189814814.815,132129174216.93,126912152101.707,134038718291.055,135218410398.466,125706651925.557,129421029082.774,139738377564.465,171274266365.688,197116960516.514,204809103345.355,216907539831.891,256052559540.104,284553976856.599,252496526813.004,249181190476.369,275243697751.011,258304834621.605,271285280621.373,274497230802.958,234440080998.273,240607907010.383,255016517537.983,275580448365.235,268782471380.392,269751312854.475
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2465.64481862422,2716.19009222861,3177.64570093734,4173.17304749428,5297.60781739462,6255.54464076423,6739.69071253255,7069.10573825616,7628.81571424906,9332.24526383769,11223.937563528,10926.817966566,10938.122061411,10497.479996566,10833.8662886935,11398.1059531509,14951.0467852887,18571.0599253579,22047.7933222595,23973.2394840041,28364.6450765922,25484.7392935746,22319.059460246,17608.8123902264,20301.333085866,26271.5998141691,25783.4504878611,24691.8728133698,26009.2694886182,26177.3479836441,24285.4668205162,24946.1891891404,26869.6749036293,32855.1326287803,37702.8453762641,39040.2888825052,41188.0936997302,48414.8450929722,53554.0389224673,47293.9928335042,46459.9732548543,51081.9976703127,47710.7902169415,49878.0432444536,50260.2998588958,42784.6983616432,43784.2839622098,46297.4963459994,49964.4999098426,48678.3141318652,48773.2811691347
Finland,FIN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.2,..,..,..,19.6,..,..,..,20.5,..,..,..,..,22.8,..,..,23,23.2,23,23,23.3,23,22.6,22.6,22.8,22.3,22.3,22,22.4,22.4,22.6,22.6,..,..
Finland,FIN,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.6,..,..,..,4.5,..,..,..,4.7,..,..,..,..,4,..,..,3.9,3.9,4,3.8,3.8,3.8,3.8,3.7,3.8,3.9,3.8,3.9,3.8,3.9,3.8,3.8,..,..
Finland,FIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.40108767,1.397439332,1.88687977,2.568461349,4.915098554,13.90030389,16.78007526,19.4586828,25.45252493,32.29509229,37.24846174,43.10536335,62.43,69.22,72.39,74.48,79.66,80.78,83.67,82.49,86.89,88.70999491,89.87999797,91.5144,86.53039275,86.42213333,87.70364996,87.46892907,88.88996,89.60738511,92.17027106
Finland,FIN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.37585401679306,1.44904687492755,1.53084554364898,1.45370204008298,1.27017866747889,1.50815981992122,1.34012461675403,1.40535201149425,1.42944410507025,1.47900930967855,1.67093547993658,1.54558673057246,1.6437501499772,1.8232638142335,1.60404180113724,1.67657907276353,1.72390995338997,1.64553300960529,1.60769117311844,1.5343144923525,1.5633514986376,1.78123103649322,1.90713101160862,1.86801150656572,1.75560359540335,1.42254149924916,1.53047227121301,1.53515505066012,1.46317555780765,1.22310377157804,1.24114750368778,1.14451283258445,1.15463722865486,1.44685726264926,1.47016356457354,1.46719042878277,1.44476667483348,1.29088794400687,1.39491739433225,1.56074235593355,1.49175815960034,1.48940898392913,1.52658465854544,1.53386093450991,1.45193018748459,1.44996097168673,1.41965262644931,1.35349860356831,1.36221240755957,1.34771113586857,1.53045094218018
Finland,FIN,Number of infant deaths,SH.DTH.IMRT,883,813,751,699,654,616,580,547,516,487,461,438,419,403,392,383,378,373,369,362,353,340,323,305,286,267,250,236,223,212,203,196,191,187,183,179,174,168,161,154,147,140,133,126,119,114,109,105,101,98,..
Finland,FIN,Refugee population by country or territory of origin,SM.POP.REFG.OR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,5,..,8,6,..,5,10,5,..,6,6,6,5,5,5,10,5,5,5,..,..
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.5,11.6,16.2,16.43,17.01,15.57,14.97,13.21,11.69,11.13,10.29,10.42,10.47,10.36,8.38,7.72,6.85,6.37,8.25,8.39,7.78,7.69,8.19,8.66,9.38,8.82,8.64,7.36,6.7,7.83
Finland,FIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.89,2.26,2.42,2.45,1.61,2.08,3.75,6.09,7.23,6.2,4.86,5.04,5.28,5.43,5.12,4.73,5.32,5.07,4.47,3.14,3.07,6.5,11.6,16.2,16.43,17,15.57,14.97,13.21,11.69,11.13,10.29,10.42,10.47,10.36,8.38,7.72,6.85,6.37,8.25,8.39,7.78,7.69,8.19,8.66,9.38,8.82,8.64,7.36,6.69,7.76
Finland,FIN,Urban population growth (annual %),SP.URB.GROW,0.878678105255433,1.40364449621075,1.89323069231108,1.83121719326129,1.75763969536897,1.64817617691873,1.47830949266453,1.42276595271602,1.40298679726551,1.34360084155743,1.37209029162112,1.53706567672621,1.71862801907281,1.71948502704537,1.62405691653394,1.46862052187018,1.32103899404386,1.22475556947975,1.20382005254919,1.24301515138643,1.2987819794263,1.14410770475725,0.918226849077237,0.833929125477991,0.777430261533262,0.721897582550234,0.648659886733124,0.596105746824143,0.560873974652233,0.524180976119623,0.496415301116337,0.452527984505473,0.406146958535345,0.401973890354926,0.452371560777971,0.502793640628433,0.542867277881872,0.583073550661644,0.622924637607349,0.634201339099274,0.865385899923003,1.10967469180396,1.10008671573527,0.794913366886938,0.472281589887817,0.388059711338671,0.346086567723842,0.293287960802983,0.199422968266274,0.185101615266816,0.247975929848918
France,FRA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.3435821533203,98.6075897216797,..,99.1647415161133,99.2794494628906,98.8655624389648,98.4357376098633,98.4455795288086,98.4509201049805,97.8960494995117,97.5446166992188,97.5224227905273,97.6264724731445,97.5684661865234,..,97.6722869873047,..
France,FRA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.3541107177734,..,..,..,..,..,..,..,..,..,..,..,..,..,74.1402282714844,74.7016830444336,..,76.9348297119141,77.9449081420898,77.9739227294922,79.2164993286133,79.8137283325195,80.487663269043,81.5009994506836,82.6331634521484,83.2034301757813,83.6858291625977,84.2147979736328,..,85.5956573486328,..
France,FRA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.03,49.53,48.91,48.13,48.58,48.64,48.22,48.54,48.81,49.73,50.34,50.48,51.3,50.84,51.15,51.08,51.65,52.07,51.29,51.13,50.93,50.76,50.43,49.86,49.76,49.84,50.07,50.31,50.33,49.46
France,FRA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,51.63,51.37,50.78,50.57,52.91,51.85,51.29,51.48,50.74,50.57,50.77,50.63,50.35,49.89,49.26,48.49,48.88,48.87,48.48,48.76,49.07,50.01,50.72,50.87,51.72,51.24,51.46,51.41,51.97,52.38,51.64,51.5,51.31,51.16,50.84,50.34,50.21,50.21,50.4,50.61,50.62,50.17
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,148456359985.827,165966615366.402,203494148244.473,264429876252.21,285552373158.756,360832186018.051,372319038514.067,410279486493.715,506707848837.209,613953129818.07,701288419745.421,615552202776.101,584877732308.614,559869179791.72,530683779929.445,553138414367.061,771470783218.108,934173305685.911,1018847043277.17,1025211803413.53,1269179616913.63,1269276828275.78,1401465923172.24,1322815612694,1393982750472.59,1601094756209.75,1605675086549.56,1452884917959.09,1503108739159.44,1492647560196.04,1362248940482.77,1376465324384.79,1494286655373.61,1840480812641.08,2115742488204.62,2196126103718.44,2318593651988.46,2657213249384.07,2918382891460.38,2690222283967.77,2642609548930.36,2861408170264.6,2683825225092.63,2811077725703.59,2852165760630.27,2438207896251.84,2471285607081.72,2588740901639.81,2789593979064.58,2728870246705.88,2630317731455.26
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2857.25168156016,3169.03632305625,3854.55583517781,4969.76297758856,5328.24154765623,6690.57827024394,6866.81689245868,7532.52696003268,9264.77529285999,11179.6329016234,12713.3651661352,11104.9813384681,10496.9285544307,9993.42118219846,9419.69614346785,9763.32740402965,13540.2463694725,16302.4473755662,17679.996689009,17694.3093242315,21793.8355375183,21675.0649888267,23813.7122463577,22380.1077483221,23496.5201538685,26890.2176223614,26871.8312674776,24228.9463914211,24974.2738587988,24673.2030476111,22364.0293943406,22433.5549829528,24177.3355586498,29568.3887998673,33741.2619183406,34760.1850154731,36443.6263055433,41508.4326882318,45334.117956922,41575.4219609625,40638.3352541414,43790.7260166781,40874.7003927338,42592.9353850549,43011.2631028417,36638.184929157,37037.3741861219,38685.2584944953,41572.4850099629,40578.6442850534,39030.3603713482
France,FRA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,27.1,..,..,..,..,..,28.9,..,..,..,..,24.7,..,..,..,..,25.6,..,..,..,..,..,24.4,..,..,25.2,24.5,23.9,23.5,26.2,26.7,26.1,27.1,26.9,26.9,26.4,26.1,26.6,25.9,25.8,26.7,..,..
France,FRA,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..,..,2.5,..,..,..,..,..,2.2,..,..,..,..,2.8,..,..,..,..,3.2,..,..,..,..,..,3.3,..,..,3.3,3.4,3.5,3.4,3.3,3.2,3,3,3.1,3.1,3.2,3.2,3.1,3.2,3.2,3.2,..,..
France,FRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.052777862,0.140113895,0.279049463,0.590619383,0.899867425,1.637947245,2.584033979,4.255003872,6.319778722,9.125317889,14.30792394,26.32590355,30.18,36.14,39.15,42.87,46.87,66.09,70.68,71.58,77.28,77.81999899,81.44,81.9198,83.75,78.00603771,79.26981132,80.50245972,82.04318678,83.33974409,..
France,FRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.45855771733226,3.31609304824223,3.23030459043129,3.14371920479698,3.08644058078624,3.1971454640285,3.15613958423347,3.23156861034418,3.15148731411781,3.13939544307514,3.15520508491915,3.24613261046416,3.2238391338373,3.23713177475225,3.18736925092314,3.14393280229726,3.08576501575346,3.12045160513517,2.96318060884889,2.8799353124635,2.80526762706676,2.81213643806721,2.69066071063176,2.68953480643636,2.66037496035159,2.49249618936836,2.41447395059335,2.37540965314127,2.22620830652768,2.17784297022174,2.08501824480333,2.03069528996546,2.04625799037992,2.0956804128006,2.10435083527246,2.02370691892637,1.97509829987374,1.90752863357749,1.89707589581907,2.09814733452729,1.96941935275241,1.89140621361087,1.87108059984757,1.84987591828694,1.86296143947269,1.87225828127684,1.91728236804142,1.90864201234437,1.84505339891481,1.8454911956468,2.07332142732331
France,FRA,Number of infant deaths,SH.DTH.IMRT,12803,12086,11405,10790,10216,9669,9146,8654,8202,7829,7551,7340,7154,6959,6761,6568,6376,6190,6001,5792,5545,5251,4912,4547,4202,3909,3682,3528,3436,3378,3329,3276,3205,3120,3035,2967,2920,2889,2870,2855,2838,2811,2770,2718,2671,2644,2641,2662,2701,2738,..
France,FRA,Refugee population by country or territory of origin,SM.POP.REFG.OR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20,14,46,60,62,60,74,41,92,110,112,286,79,99,97,80,90,92,94,92,84,90,50,54,59,50,49
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.13,10.21,11.32,12.59,11.84,12.37,12.57,12.08,11.98,10.22,8.61,8.7,8.31,8.91,8.49,8.45,7.66,7.06,8.74,8.87,8.81,9.4,9.92,10.29,10.35,10.04,9.41,9.02,8.44,8.62
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.42,2.67,2.77,2.69,2.86,4.08,4.47,5.01,5.27,6.03,6.42,7.54,8.2,7.92,9.53,10.26,10.23,10.74,10.18,9.62,9.36,9.13,10.21,11.32,12.59,11.84,12.37,12.57,12.07,11.98,10.22,8.61,8.7,8.31,8.91,8.49,8.45,7.66,7.06,8.74,8.87,8.81,9.4,9.92,10.29,10.35,10.05,9.41,9.02,8.41,8.01
France,FRA,Urban population growth (annual %),SP.URB.GROW,1.33935175658545,1.35979316030836,1.36182562523557,1.3318091135652,1.26382541185566,1.01003143668541,0.631088519884698,0.552977006205987,0.509185944862382,0.508021614907151,0.54098155914821,0.581531533094649,0.618884823830053,0.64769599543714,0.660720967794806,0.663037202256627,0.667514399170941,0.673117206337738,0.666206611663347,0.64330789265568,0.651979860952946,0.787455718569972,0.728690573784072,0.66285038279002,0.601306803553617,0.587097636567805,0.580742088105926,0.577247105426537,0.590288989595306,0.775320228576672,1.02425343647857,1.06463569622551,1.05901518287055,1.0381568420142,1.06333776741968,1.07455109024098,1.01691847691652,0.933552495930575,0.876550913105713,0.833751507575813,0.816112721485516,0.805988907327058,0.809077603076875,0.840063257587818,0.800461111271982,0.683771061907009,0.592247248892875,0.618752778579461,0.603171755538467,0.547704235533319,0.540944063384709
French Polynesia,PYF,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.4462585449219,..,..,..,..,..,..,..,..,..,..,..,..,..
